"subgroup"	"trait"	"N"	"BM.lnL"	"BM.sig2"	"BM.z0"	"BM.AICc"	"BM.conv"	"OU.lnL"	"OU.sig2"	"OU.alpha"	"OU.z0"	"OU.AICc"	"OU.conv"	"EB.lnL"	"EB.sig2"	"EB.alpha"	"EB.z0"	"EB.AICc"	"EB.conv"	"MCgeo.dietmap"	"MCgeo.lnL"	"MCgeo.sig2"	"MCgeo.S"	"MCgeo.z0"	"MCgeo.AICc"	"MCgeo.conv"	"DDlingeo.dietmap"	"DDlingeo.lnL"	"DDlingeo.sig2"	"DDlingeo.b"	"DDlingeo.z0"	"DDlingeo.AICc"	"DDlingeo.conv"	"DDexpgeo.dietmap"	"DDexpgeo.lnL"	"DDexpgeo.sig2"	"DDexpgeo.r"	"DDexpgeo.z0"	"DDexpgeo.AICc"	"DDexpgeo.conv"	"BM.delaic"	"OU.delaic"	"EB.delaic"	"MCgeo.delaic"	"DDlingeo.delaic"	"DDexpgeo.delaic"	"BM.wi"	"OU.wi"	"EB.wi"	"MCgeo.wi"	"DDlingeo.wi"	"DDexpgeo.wi"
"Fruit"	"ratioNeocortex.log"	"60"	"-51.5578963284143"	"0.0211628449548755"	"9.45128889800182"	"107.326318972618"	"0"	"-51.5578963284142"	"0.0211628452337258"	"5.31718882579016e-98"	"9.45128889800182"	"109.5443640854"	"0"	"-49.7251988059509"	"0.164629372689079"	"-0.0338620438882541"	"9.51992494948875"	"105.878969040473"	"0"	NA	"-48.6095119416773"	"0.0135563271834838"	"-0.0275674519856726"	"9.4737215474831"	"103.398128360966"	"0"	NA	"-50.7605474285521"	"0.0267735259033608"	"-0.000523630794267162"	"9.45618521120007"	"107.700199334716"	"0"	NA	"-50.4748757298131"	"0.0309734644070609"	"-0.0390920436284604"	"9.46140023954125"	"107.128855937238"	"0"	"3.92819061165166"	"6.14623572443344"	"2.48084067950676"	"0"	"4.30207097374972"	"3.73072757627166"	"0.0802980523439003"	"0.0264888213864586"	"0.165574348896472"	"0.57240150201171"	"0.0666067007843965"	"0.0886305745770624"
"Fruit"	"ratioNeocortex.log"	"60"	"-51.5578963284143"	"0.0211628449548755"	"9.45128889800182"	"107.326318972618"	"0"	"-51.5578963284142"	"0.0211628448440316"	"3.32644259995785e-17"	"9.45128889800182"	"109.5443640854"	"0"	"-49.7251988059477"	"0.164628738088858"	"-0.033861981428521"	"9.51992483005191"	"105.878969040467"	"0"	NA	"-46.3980079457446"	"0.0112660740689194"	"-0.0333214711073338"	"9.48954848731024"	"98.9711983732411"	"0"	NA	"-50.5710152195736"	"0.0274079638999673"	"-0.0005494673724746"	"9.45615171369659"	"107.317212920899"	"0"	NA	"-50.1346066797589"	"0.0342211367551552"	"-0.0463903296624095"	"9.46516230073762"	"106.44439584127"	"0"	"8.35512059937705"	"10.5731657121589"	"6.90777066722575"	"0"	"8.34601454765792"	"7.47319746802853"	"0.0140533882512039"	"0.00463594919670513"	"0.0289780454390637"	"0.916373307933681"	"0.0141175195763299"	"0.0218417896030164"
"Fruit"	"ratioNeocortex.log"	"60"	"-51.5578963284143"	"0.0211628449548755"	"9.45128889800182"	"107.326318972618"	"0"	"-51.5578963284143"	"0.0211628450747606"	"2.53178092874593e-18"	"9.45128889800182"	"109.5443640854"	"0"	"-49.7251988061202"	"0.164625536766767"	"-0.0338616574880079"	"9.51992421060501"	"105.878969040812"	"0"	NA	"-48.4487613852529"	"0.0133847902478546"	"-0.0321538867194005"	"9.50406680213711"	"103.077973898325"	"0"	NA	"-50.4229257981539"	"0.0276581659820105"	"-0.000620094883830651"	"9.44708467782811"	"107.026302724127"	"0"	NA	"-50.1043291059323"	"0.0314195633357475"	"-0.0425337497377155"	"9.44818064720084"	"106.389109339684"	"0"	"4.2483450742928"	"6.46639018707462"	"2.80099514248646"	"0"	"3.94832882580197"	"3.3111354413589"	"0.0688825847255299"	"0.0227230727293067"	"0.142035688057027"	"0.576269781447422"	"0.0800307958489381"	"0.110058077191776"
"Fruit"	"ratioNeocortex.log"	"60"	"-51.5578963284143"	"0.0211628449548755"	"9.45128889800182"	"107.326318972618"	"0"	"-51.5578963284143"	"0.021162845159828"	"1.12171586286949e-185"	"9.45128889800182"	"109.5443640854"	"52"	"-49.7251988059687"	"0.164630103576994"	"-0.0338621133256534"	"9.51992508226837"	"105.878969040509"	"0"	NA	"-48.2766349246407"	"0.0134732058534425"	"-0.0261200850235259"	"9.48221437195196"	"102.731047627059"	"0"	NA	"-50.7260915341132"	"0.0271703938676238"	"-0.000547729133330482"	"9.44992673933236"	"107.629960846004"	"0"	NA	"-50.4386188149391"	"0.0319250049407989"	"-0.041140833021765"	"9.45253667860679"	"107.055015407656"	"0"	"4.59527134555884"	"6.81331645834067"	"3.14792141344954"	"0"	"4.8989132189449"	"4.32396778059672"	"0.0651596052693636"	"0.0214949316354545"	"0.134358915337422"	"0.64837899786405"	"0.055981360614231"	"0.0746261892794787"
"Fruit"	"ratioNeocortex.log"	"60"	"-51.5578963284143"	"0.0211628449548755"	"9.45128889800182"	"107.326318972618"	"0"	"-51.5578963284143"	"0.0211628450747606"	"2.53178092874593e-18"	"9.45128889800182"	"109.5443640854"	"0"	"-49.7251988059489"	"0.164629114917285"	"-0.0338620166039233"	"9.51992489731507"	"105.878969040469"	"0"	NA	"-46.9565163069798"	"0.0118897978578872"	"-0.0334940628410785"	"9.44911146612525"	"100.092137091571"	"0"	NA	"-50.5846320121515"	"0.0272192642353257"	"-0.000562234489058374"	"9.45379043411192"	"107.348368501915"	"0"	NA	"-50.2274880509887"	"0.0322904110186093"	"-0.0434939156144772"	"9.4580121788273"	"106.634080579589"	"0"	"7.23418188104667"	"9.45222699382849"	"5.78683194889776"	"0"	"7.2562314103435"	"6.54194348801789"	"0.0232430607287162"	"0.00766744978422046"	"0.0479271231890397"	"0.865318428588942"	"0.0229882188217308"	"0.0328557188873511"
"Fruit"	"ratioNeocortex.log"	"60"	"-51.5578963284143"	"0.0211628449548755"	"9.45128889800182"	"107.326318972618"	"0"	"-51.5578963284143"	"0.0211628450747606"	"2.53178092874593e-18"	"9.45128889800182"	"109.5443640854"	"0"	"-49.725198805951"	"0.1646292968974"	"-0.0338620422299368"	"9.51992494631768"	"105.878969040473"	"0"	NA	"-47.7121010489414"	"0.0134020389798111"	"-0.0259230464243029"	"9.47139848882994"	"101.604653225702"	"0"	NA	"-50.5442877263236"	"0.0276771577417842"	"-0.000600666379849177"	"9.45172961898163"	"107.269026580467"	"0"	NA	"-50.2612894423677"	"0.0318935505369638"	"-0.0424441028293123"	"9.45561688945371"	"106.703030012555"	"0"	"5.72166574691573"	"7.93971085969756"	"4.27431581477096"	"0"	"5.66437335476444"	"5.09837678685265"	"0.0429873008834468"	"0.0141807042854639"	"0.0886396885955563"	"0.751249347458591"	"0.0442365309522426"	"0.0587064278246996"
"Fruit"	"ratioNeocortex.log"	"60"	"-51.5578963284143"	"0.0211628449548755"	"9.45128889800182"	"107.326318972618"	"0"	"-51.5578963284142"	"0.0211628451793652"	"6.19531129084494e-170"	"9.45128889800182"	"109.5443640854"	"0"	"-49.7251988059501"	"0.164628720953651"	"-0.0338619896436294"	"9.51992484576102"	"105.878969040472"	"0"	NA	"-46.6218475601996"	"0.0123780886775788"	"-0.0267992317832774"	"9.47853263329871"	"99.4241462482187"	"0"	NA	"-50.3581429615304"	"0.0285412423760088"	"-0.000661496872859287"	"9.454181111075"	"106.89673705088"	"0"	NA	"-49.9659435393403"	"0.0344330733829333"	"-0.0487686259556208"	"9.46123022730472"	"106.1123382065"	"0"	"7.90217272439939"	"10.1202178371812"	"6.45482279225298"	"0"	"7.47259080266163"	"6.68819195828149"	"0.0171062400419901"	"0.00564302774275915"	"0.03527301689574"	"0.889384520841703"	"0.0212049421024139"	"0.0313882523753941"
"Fruit"	"ratioNeocortex.log"	"60"	"-51.5578963284143"	"0.0211628449548755"	"9.45128889800182"	"107.326318972618"	"0"	"-51.5578963284143"	"0.0211628455118"	"3.09728938013134e-117"	"9.45128889800182"	"109.5443640854"	"0"	"-49.7251988059509"	"0.164629039949387"	"-0.0338620055885178"	"9.51992487625118"	"105.878969040473"	"0"	NA	"-48.8803918432668"	"0.0145427148462332"	"-0.0244438155527555"	"9.47860139783377"	"103.941234814353"	"0"	NA	"-50.5368475695594"	"0.0268600077457531"	"-0.000538865335054597"	"9.45527325263257"	"107.254146266938"	"0"	NA	"-50.0830151349135"	"0.0322619226645548"	"-0.0441545791132371"	"9.46200109993419"	"106.346481397646"	"0"	"3.38508415826492"	"5.60312927104675"	"1.93773422612009"	"0"	"3.31291145258507"	"2.40524658329329"	"0.0870012908955473"	"0.0287000940577418"	"0.179396407169228"	"0.472701937013998"	"0.0901981853923055"	"0.142002085471179"
"Fruit"	"ratioNeocortex.log"	"60"	"-51.5578963284143"	"0.0211628449548755"	"9.45128889800182"	"107.326318972618"	"0"	"-51.5578963284143"	"0.0211628450747606"	"2.53178092874593e-18"	"9.45128889800182"	"109.5443640854"	"0"	"-49.7251988059553"	"0.164628225285366"	"-0.0338619423290675"	"9.51992475528506"	"105.878969040482"	"0"	NA	"-46.4421670273767"	"0.0113117742385397"	"-0.033371141218158"	"9.50126139960606"	"99.0608046429886"	"0"	NA	"-50.6641732283237"	"0.027755735815375"	"-0.000588545302091314"	"9.45184355171725"	"107.504817044883"	"0"	NA	"-50.3348865812299"	"0.0332417953887496"	"-0.0443509789008744"	"9.45600433724853"	"106.846243750695"	"0"	"8.2655143296295"	"10.4835594424113"	"6.81816439749345"	"0"	"8.44401240189407"	"7.78543910770644"	"0.0147216025729707"	"0.00485638056833224"	"0.0303559014144211"	"0.917885947435695"	"0.0134646393505317"	"0.0187155286580496"
"Fruit"	"ratioNeocortex.log"	"60"	"-51.5578963284143"	"0.0211628449548755"	"9.45128889800182"	"107.326318972618"	"0"	"-51.5578963284143"	"0.0211628451423392"	"3.98670667933238e-176"	"9.45128889800182"	"109.5443640854"	"0"	"-49.7251988059505"	"0.164629302154868"	"-0.0338620416491403"	"9.51992494520707"	"105.878969040472"	"0"	NA	"-46.1734972819724"	"0.0117179932202065"	"-0.0301227064998388"	"9.48833534038524"	"98.5247723417227"	"0"	NA	"-50.4814354017174"	"0.0291738405885752"	"-0.000699171652909201"	"9.45715826118779"	"107.140648581213"	"0"	NA	"-50.3065123215247"	"0.0333808384524632"	"-0.0443912617627101"	"9.46534882282391"	"106.790802420827"	"0"	"8.80154663089544"	"11.0195917436773"	"7.35419669874982"	"0"	"8.61587623948991"	"8.26603007910461"	"0.0114534324975705"	"0.00377827255872467"	"0.0236169442851956"	"0.933613724952008"	"0.0125676325330314"	"0.0149699931734698"
